Date,Views
2019-03-06,925
2019-03-07,924
2019-03-08,764
2019-03-09,772
2019-03-10,830
2019-03-11,849
2019-03-12,940
2019-03-13,866
2019-03-14,854
2019-03-15,839
2019-03-16,820
2019-03-17,949
2019-03-18,1032
2019-03-19,1001
2019-03-20,1001
2019-03-21,882
2019-03-22,756
2019-03-23,829
2019-03-24,889
2019-03-25,1051
2019-03-26,1185
2019-03-27,1057
2019-03-28,1006
2019-03-29,1040
2019-03-30,897
2019-03-31,915
2019-04-01,1107
2019-04-02,1089
2019-04-03,1227
2019-04-04,1121
2019-04-05,1058
2019-04-06,1028
2019-04-07,1124
2019-04-08,1279
2019-04-09,1265
2019-04-10,1155
2019-04-11,1076
2019-04-12,978
2019-04-13,965
2019-04-14,1087
2019-04-15,1092
2019-04-16,1145
2019-04-17,1092
2019-04-18,1002
2019-04-19,936
2019-04-20,977
2019-04-21,1116
2019-04-22,1244
2019-04-23,1157
2019-04-24,1147
2019-04-25,1150
2019-04-26,1097
2019-04-27,1049
2019-04-28,1245
2019-04-29,1214
2019-04-30,1199
2019-05-01,1217
2019-05-02,1147
2019-05-03,1169
2019-05-04,1072
2019-05-05,1217
2019-05-06,1366
2019-05-07,1269
2019-05-08,1347
2019-05-09,1443
2019-05-10,1219
2019-05-11,1218
2019-05-12,1398
2019-05-13,1357
2019-05-14,1426
2019-05-15,1447
2019-05-16,1412
2019-05-17,1049
2019-05-18,1103
2019-05-19,1099
2019-05-20,1323
2019-05-21,1332
2019-05-22,1348
2019-05-23,1249
2019-05-24,1084
2019-05-25,1051
2019-05-26,1025
2019-05-27,1392
2019-05-28,1342
2019-05-29,1369
2019-05-30,1267
2019-05-31,1142
2019-06-01,1069
2019-06-02,1094
2019-06-03,1186
2019-06-04,1186
2019-06-05,1173
2019-06-06,1209
2019-06-07,1107
2019-06-08,994
2019-06-09,1099
2019-06-10,1302
2019-06-11,1405
2019-06-12,1309
2019-06-13,1276
2019-06-14,1136
2019-06-15,964
2019-06-16,1100
2019-06-17,1237
2019-06-18,1228
2019-06-19,1204
2019-06-20,1245
2019-06-21,1028
2019-06-22,850
2019-06-23,986
2019-06-24,1348
2019-06-25,1233
2019-06-26,1282
2019-06-27,1231
2019-06-28,1173
2019-06-29,990
2019-06-30,1104
2019-07-01,1356
2019-07-02,1237
2019-07-03,1286
2019-07-04,1207
2019-07-05,1142
2019-07-06,961
2019-07-07,1113
2019-07-08,1324
2019-07-09,1418
2019-07-10,1269
2019-07-11,1324
2019-07-12,1253
2019-07-13,1069
2019-07-14,1166
2019-07-15,1521
2019-07-16,1532
2019-07-17,1336
2019-07-18,1353
2019-07-19,1059
2019-07-20,942
2019-07-21,1098
2019-07-22,1259
2019-07-23,1310
2019-07-24,1383
2019-07-25,1294
2019-07-26,1117
2019-07-27,1124
2019-07-28,1190
2019-07-29,1337
2019-07-30,1359
2019-07-31,1423
2019-08-01,1279
2019-08-02,1222
2019-08-03,1030
2019-08-04,1019
2019-08-05,1254
2019-08-06,1250
2019-08-07,1263
2019-08-08,1290
2019-08-09,1150
2019-08-10,948
2019-08-11,1199
2019-08-12,1324
2019-08-13,1207
2019-08-14,1193
2019-08-15,1150
2019-08-16,1021
2019-08-17,872
2019-08-18,1109
2019-08-19,1294
2019-08-20,1309
2019-08-21,1372
2019-08-22,1237
2019-08-23,1190
2019-08-24,1006
2019-08-25,1159
2019-08-26,1386
2019-08-27,1280
2019-08-28,1357
2019-08-29,1275
2019-08-30,1127
2019-08-31,1049
2019-09-01,1167
2019-09-02,1289
2019-09-03,1629
2019-09-04,1422
2019-09-05,1305
2019-09-06,1151
2019-09-07,1144
2019-09-08,1303
2019-09-09,1364
2019-09-10,1385
2019-09-11,1470
2019-09-12,1485
2019-09-13,1182
2019-09-14,1158
2019-09-15,1416
2019-09-16,1545
2019-09-17,1643
2019-09-18,1519
2019-09-19,1565
2019-09-20,1336
2019-09-21,1236
2019-09-22,1420
2019-09-23,1554
2019-09-24,1607
2019-09-25,1651
2019-09-26,1680
2019-09-27,1408
2019-09-28,1453
2019-09-29,1596
2019-09-30,1732
2019-10-01,2064
2019-10-02,1878
2019-10-03,1813
2019-10-04,1669
2019-10-05,1581
2019-10-06,1746
2019-10-07,2165
2019-10-08,2096
2019-10-09,2082
2019-10-10,1899
2019-10-11,1793
2019-10-12,1706
2019-10-13,1880
2019-10-14,2281
2019-10-15,2612
2019-10-16,2338
2019-10-17,2340
2019-10-18,1873
2019-10-19,2076
2019-10-20,1951
2019-10-21,2054
2019-10-22,2036
2019-10-23,2097
2019-10-24,1853
2019-10-25,1645
2019-10-26,1613
2019-10-27,1845
2019-10-28,2043
2019-10-29,2029
2019-10-30,1962
2019-10-31,1884
2019-11-01,1832
2019-11-02,1786
2019-11-03,2177
2019-11-04,2245
2019-11-05,2339
2019-11-06,2273
2019-11-07,2231
2019-11-08,1929
2019-11-09,1929
2019-11-10,2386
2019-11-11,2627
2019-11-12,2719
2019-11-13,2663
2019-11-14,2599
2019-11-15,2500
2019-11-16,2209
2019-11-17,2456
2019-11-18,2907
2019-11-19,2676
2019-11-20,2707
2019-11-21,2715
2019-11-22,2422
2019-11-23,2317
2019-11-24,2799
2019-11-25,2993
2019-11-26,2798
2019-11-27,2743
2019-11-28,2523
2019-11-29,2383
2019-11-30,2219
2019-12-01,2719
2019-12-02,3046
2019-12-03,2844
2019-12-04,2852
2019-12-05,2817
2019-12-06,2363
2019-12-07,2303
2019-12-08,2540
2019-12-09,2906
2019-12-10,2744
2019-12-11,2715
2019-12-12,2826
2019-12-13,2344
2019-12-14,2258
2019-12-15,2578
2019-12-16,2581
2019-12-17,2589
2019-12-18,2317
2019-12-19,2220
2019-12-20,1986
2019-12-21,1917
2019-12-22,2063
2019-12-23,2127
2019-12-24,2247
2019-12-25,2972
2019-12-26,2495
2019-12-27,2061
2019-12-28,1967
2019-12-29,2106
2019-12-30,2176
2019-12-31,1623
2020-01-01,1911
2020-01-02,2406
2020-01-03,2109
2020-01-04,2140
2020-01-05,2216
2020-01-06,2450
2020-01-07,2468
2020-01-08,2450
2020-01-09,2468
2020-01-10,2302
2020-01-11,2126
2020-01-12,2394
2020-01-13,2447
2020-01-14,2418
2020-01-15,2743
2020-01-16,2646
2020-01-17,2242
2020-01-18,2104
2020-01-19,2540
2020-01-20,2798
2020-01-21,2496
2020-01-22,2635
2020-01-23,2561
2020-01-24,2169
2020-01-25,2060
2020-01-26,2403
2020-01-27,2732
2020-01-28,2591
2020-01-29,2625
2020-01-30,2484
2020-01-31,2184
2020-02-01,2121
2020-02-02,2423
2020-02-03,2579
2020-02-04,2737
2020-02-05,2791
2020-02-06,2658
2020-02-07,2348
2020-02-08,2294
2020-02-09,2572
2020-02-10,2794
2020-02-11,2821
2020-02-12,2968
2020-02-13,2650
2020-02-14,2504
2020-02-15,2401
2020-02-16,2789
2020-02-17,2917
2020-02-18,2964
2020-02-19,2848
2020-02-20,2941
2020-02-21,2638
2020-02-22,2638
2020-02-23,2979
2020-02-24,3013
2020-02-25,3246
2020-02-26,3119
2020-02-27,3036
2020-02-28,2695
2020-02-29,2706
2020-03-01,2885
2020-03-02,3200
2020-03-03,3273
2020-03-04,3144
2020-03-05,2989
2020-03-06,2724
2020-03-07,2570
2020-03-08,2781
2020-03-09,3209
2020-03-10,3152
2020-03-11,3004
2020-03-12,2942
2020-03-13,2587
2020-03-14,2456
2020-03-15,2639
2020-03-16,3191
2020-03-17,3237
2020-03-18,4407
2020-03-19,3847
2020-03-20,3325
2020-03-21,3178
2020-03-22,3474
2020-03-23,3814
2020-03-24,3918
2020-03-25,4298
2020-03-26,3984
2020-03-27,3601
2020-03-28,3712
2020-03-29,3997
2020-03-30,4309
2020-03-31,4385
2020-04-01,4582
2020-04-02,4688
2020-04-03,4142
2020-04-04,3825
2020-04-05,4181
2020-04-06,4441
2020-04-07,4536
2020-04-08,4393
2020-04-09,4053
2020-04-10,4007
2020-04-11,4074
2020-04-12,4004
2020-04-13,4593
2020-04-14,4680
2020-04-15,4464
2020-04-16,4719
2020-04-17,4256
2020-04-18,4158
2020-04-19,4507
2020-04-20,4767
2020-04-21,4909
2020-04-22,4608
2020-04-23,4255
2020-04-24,4134
2020-04-25,4029
2020-04-26,4578
2020-04-27,4606
2020-04-28,4555
2020-04-29,4814
2020-04-30,4421
2020-05-01,4041
2020-05-02,3922
2020-05-03,4298
2020-05-04,4888
2020-05-05,4805
2020-05-06,4784
2020-05-07,4787
2020-05-08,4602
2020-05-09,4556
2020-05-10,4739
2020-05-11,5275
2020-05-12,4973
2020-05-13,5046
2020-05-14,4506
2020-05-15,4393
2020-05-16,4094
2020-05-17,4301
2020-05-18,4644
2020-05-19,4666
2020-05-20,4877
2020-05-21,4819
2020-05-22,4541
2020-05-23,4000
2020-05-24,4447
2020-05-25,4902
2020-05-26,4560
2020-05-27,4780
2020-05-28,4907
2020-05-29,4812
2020-05-30,4298
2020-05-31,4500
2020-06-01,4676
2020-06-02,4653
2020-06-03,4889
2020-06-04,4999
2020-06-05,4512
2020-06-06,4893
2020-06-07,5140
2020-06-08,5123
2020-06-09,5204
2020-06-10,4872
2020-06-11,4917
2020-06-12,4379
2020-06-13,4263
2020-06-14,4465
2020-06-15,4675
2020-06-16,4630
2020-06-17,4549
2020-06-18,4687
2020-06-19,4299
2020-06-20,3980
2020-06-21,4210
2020-06-22,4949
2020-06-23,4675
2020-06-24,4704
2020-06-25,4317
2020-06-26,4355
2020-06-27,3926
2020-06-28,4227
2020-06-29,4226
2020-06-30,4623
2020-07-01,4411
2020-07-02,4149
2020-07-03,3864
2020-07-04,3399
2020-07-05,3846
2020-07-06,4764
2020-07-07,4542
2020-07-08,4481
2020-07-09,4414
2020-07-10,3824
2020-07-11,3810
2020-07-12,3936
2020-07-13,4444
2020-07-14,4316
2020-07-15,4295
2020-07-16,4132
2020-07-17,3797
2020-07-18,3649
2020-07-19,3874
2020-07-20,4365
2020-07-21,4295
2020-07-22,3952
2020-07-23,4203
2020-07-24,3858
2020-07-25,3662
2020-07-26,3873
2020-07-27,4214
2020-07-28,4289
2020-07-29,4116
2020-07-30,3921
2020-07-31,3413
2020-08-01,3281
2020-08-02,3875
2020-08-03,4181
2020-08-04,4205
2020-08-05,4084
2020-08-06,4077
2020-08-07,3872
2020-08-08,3832
2020-08-09,4202
2020-08-10,4497
2020-08-11,4502
2020-08-12,4400
2020-08-13,4358
2020-08-14,3917
2020-08-15,3725
2020-08-16,4021
2020-08-17,4506
2020-08-18,4525
2020-08-19,4334
2020-08-20,4202
2020-08-21,3965
2020-08-22,3917
2020-08-23,4335
2020-08-24,4910
2020-08-25,5155
2020-08-26,4692
2020-08-27,4631
2020-08-28,4379
2020-08-29,4067
2020-08-30,4547
2020-08-31,4762
2020-09-01,4810
2020-09-02,4866
2020-09-03,4997
2020-09-04,4412
2020-09-05,4056
2020-09-06,4436
2020-09-07,5168
2020-09-08,5073
2020-09-09,5218
2020-09-10,5086
2020-09-11,4479
2020-09-12,4445
2020-09-13,4669
2020-09-14,5310
2020-09-15,5285
2020-09-16,5169
2020-09-17,5195
2020-09-18,4727
2020-09-19,4310
2020-09-20,4866
2020-09-21,5656
2020-09-22,5367
2020-09-23,5669
2020-09-24,5485
2020-09-25,4772
2020-09-26,4505
2020-09-27,4943
2020-09-28,5542
2020-09-29,5488
2020-09-30,5444
2020-10-01,5432
2020-10-02,4870
2020-10-03,4444
2020-10-04,4939
2020-10-05,5546
2020-10-06,5944
2020-10-07,5656
2020-10-08,5484
2020-10-09,4732
2020-10-10,4601
2020-10-11,5275
2020-10-12,5966
2020-10-13,6139
2020-10-14,6098
2020-10-15,5613
2020-10-16,5232
2020-10-17,5076
2020-10-18,5293
2020-10-19,6125
2020-10-20,6464
2020-10-21,6369
2020-10-22,5783
2020-10-23,5220
2020-10-24,4925
2020-10-25,6057
2020-10-26,6539
2020-10-27,6454
2020-10-28,6219
2020-10-29,5991
2020-10-30,5452
2020-10-31,5091
2020-11-01,6126
2020-11-02,6528
2020-11-03,6020
2020-11-04,5817
2020-11-05,5946
2020-11-06,5375
2020-11-07,5496
2020-11-08,6007
2020-11-09,6566
2020-11-10,6453
2020-11-11,6415
2020-11-12,6238
2020-11-13,5618
2020-11-14,5962
2020-11-15,6426
2020-11-16,7037
2020-11-17,7080
2020-11-18,6977
2020-11-19,6776
2020-11-20,6058
2020-11-21,6184
2020-11-22,6719
2020-11-23,7164
2020-11-24,7012
2020-11-25,6481
2020-11-26,6360
2020-11-27,6124
2020-11-28,6362
2020-11-29,6889
2020-11-30,7223
2020-12-01,7008
2020-12-02,7115
2020-12-03,6541
2020-12-04,5549
2020-12-05,5623
2020-12-06,6360
2020-12-07,6777
2020-12-08,6311
2020-12-09,6189
2020-12-10,5974
2020-12-11,5361
2020-12-12,5426
2020-12-13,5774
2020-12-14,6003
2020-12-15,5911
2020-12-16,5954
2020-12-17,5538
2020-12-18,5136
2020-12-19,5042
2020-12-20,5325
2020-12-21,5573
2020-12-22,5099
2020-12-23,4832
2020-12-24,4041
2020-12-25,4188
2020-12-26,4979
2020-12-27,5268
2020-12-28,5938
2020-12-29,5692
2020-12-30,5191
2020-12-31,4190
2021-01-01,4705
2021-01-02,5269
2021-01-03,5780
2021-01-04,6622
2021-01-05,6145
2021-01-06,5762
2021-01-07,5670
2021-01-08,5342
2021-01-09,5492
2021-01-10,5944
2021-01-11,6511
2021-01-12,6280
2021-01-13,6209
2021-01-14,6148
2021-01-15,5281
2021-01-16,5478
2021-01-17,6017
2021-01-18,6246
2021-01-19,5919
2021-01-20,5805
2021-01-21,5878
2021-01-22,5299
2021-01-23,5286
2021-01-24,5867
2021-01-25,6385
2021-01-26,6124
2021-01-27,5960
2021-01-28,5720
2021-01-29,5505
2021-01-30,5122
2021-01-31,5765
2021-02-01,5863
2021-02-02,6142
2021-02-03,6142
2021-02-04,5927
2021-02-05,5274
2021-02-06,5404
2021-02-07,5670
2021-02-08,6422
2021-02-09,6100
2021-02-10,6182
2021-02-11,6230
2021-02-12,5279
2021-02-13,5493
2021-02-14,5611
2021-02-15,6587
2021-02-16,6109
2021-02-17,6157
2021-02-18,5930
2021-02-19,5426
2021-02-20,5431
2021-02-21,5950
2021-02-22,6423
2021-02-23,6044
2021-02-24,6254
2021-02-25,6012
2021-02-26,5647
2021-02-27,5506
2021-02-28,6362
2021-03-01,6542
2021-03-02,6325
2021-03-03,6173
2021-03-04,6095
2021-03-05,5528
2021-03-06,5417
2021-03-07,5994
2021-03-08,6178
2021-03-09,5992
2021-03-10,6142
2021-03-11,6321
2021-03-12,5743
2021-03-13,5916
2021-03-14,6312
2021-03-15,6529
2021-03-16,6252
2021-03-17,6242
2021-03-18,6166
2021-03-19,5524
2021-03-20,5690
2021-03-21,6289
2021-03-22,6627
2021-03-23,6450
2021-03-24,6232
2021-03-25,6154
2021-03-26,5725
2021-03-27,5539
2021-03-28,6093
2021-03-29,6255
2021-03-30,5987
2021-03-31,6170
2021-04-01,5795
2021-04-02,5316
2021-04-03,5211
2021-04-04,5553
2021-04-05,6707
2021-04-06,6560
2021-04-07,6267
2021-04-08,6327
2021-04-09,5614
2021-04-10,5522
2021-04-11,6017
2021-04-12,6455
2021-04-13,6457
2021-04-14,6761
2021-04-15,6402
2021-04-16,5779
2021-04-17,5737
2021-04-18,6174
2021-04-19,6858
2021-04-20,6454
2021-04-21,6471
2021-04-22,6177
2021-04-23,5967
2021-04-24,5814
2021-04-25,6081
2021-04-26,6927
2021-04-27,6711
2021-04-28,6222
2021-04-29,6340
2021-04-30,5532
2021-05-01,5590
2021-05-02,5851
2021-05-03,6630
2021-05-04,6542
2021-05-05,6046
2021-05-06,5873
2021-05-07,5154
2021-05-08,4910
2021-05-09,5272
2021-05-10,6343
2021-05-11,6345
2021-05-12,5596
2021-05-13,5564
2021-05-14,5014
2021-05-15,5203
2021-05-16,5677
2021-05-17,6589
2021-05-18,6398
2021-05-19,5962
2021-05-20,6023
2021-05-21,5289
2021-05-22,4949
2021-05-23,5436
2021-05-24,6163
2021-05-25,5992
2021-05-26,6055
2021-05-27,5754
2021-05-28,5413
2021-05-29,4941
2021-05-30,5429
2021-05-31,5798
2021-06-01,5964
2021-06-02,5888
2021-06-03,5779
2021-06-04,5244
2021-06-05,5328
2021-06-06,5859
2021-06-07,6151
2021-06-08,5947
2021-06-09,6087
2021-06-10,6051
2021-06-11,5108
2021-06-12,4791
2021-06-13,5168
2021-06-14,6160
2021-06-15,5842
2021-06-16,5720
2021-06-17,5332
2021-06-18,5135
2021-06-19,4896
2021-06-20,5033
2021-06-21,6004
2021-06-22,5770
2021-06-23,5448
2021-06-24,5352
2021-06-25,4764
2021-06-26,4694
2021-06-27,4981
2021-06-28,5469
2021-06-29,5421
2021-06-30,5316
2021-07-01,5312
2021-07-02,4529
2021-07-03,4750
2021-07-04,4734
2021-07-05,5779
2021-07-06,5477
2021-07-07,5396
2021-07-08,5444
2021-07-09,4696
2021-07-10,4498
2021-07-11,4979
2021-07-12,5503
2021-07-13,5388
2021-07-14,5253
2021-07-15,5022
2021-07-16,4976
2021-07-17,4721
2021-07-18,4849
2021-07-19,5404
2021-07-20,5006
2021-07-21,5035
2021-07-22,4956
2021-07-23,4471
2021-07-24,4463
2021-07-25,4771
2021-07-26,5566
2021-07-27,5243
2021-07-28,4733
2021-07-29,4751
2021-07-30,4419
2021-07-31,4250
2021-08-01,4467
2021-08-02,5260
2021-08-03,5204
2021-08-04,5077
2021-08-05,5018
2021-08-06,4499
2021-08-07,4467
2021-08-08,4938
2021-08-09,5664
2021-08-10,5434
2021-08-11,5181
2021-08-12,4995
2021-08-13,4369
2021-08-14,4453
2021-08-15,4582
2021-08-16,5194
2021-08-17,5274
2021-08-18,5330
2021-08-19,5171
2021-08-20,5573
2021-08-21,6086
2021-08-22,44416
2021-08-23,6811
2021-08-24,6000
2021-08-25,5701
2021-08-26,5269
2021-08-27,4893
2021-08-28,5281
2021-08-29,5828
2021-08-30,6259
2021-08-31,6051
2021-09-01,6078
2021-09-02,6059
2021-09-03,5199
2021-09-04,5292
2021-09-05,5758
2021-09-06,7019
2021-09-07,6998
2021-09-08,6995
2021-09-09,6756
2021-09-10,6092
2021-09-11,6000
2021-09-12,6350
2021-09-13,7639
2021-09-14,7206
2021-09-15,7684
2021-09-16,7713
2021-09-17,7372
2021-09-18,8774
2021-09-19,11177
2021-09-20,13780
2021-09-21,15041
2021-09-22,16578
2021-09-23,18861
2021-09-24,12901
2021-09-25,10751
2021-09-26,11852
2021-09-27,11618
2021-09-28,11362
2021-09-29,9389
2021-09-30,8944
2021-10-01,7599
2021-10-02,7331
2021-10-03,8510
2021-10-04,9518
2021-10-05,8966
2021-10-06,9412
2021-10-07,8287
2021-10-08,7380
2021-10-09,7413
2021-10-10,8608
2021-10-11,8830
2021-10-12,8250
2021-10-13,7775
2021-10-14,7152
2021-10-15,6946
2021-10-16,7077
2021-10-17,7472
2021-10-18,7417
2021-10-19,7313
2021-10-20,7204
2021-10-21,6859
2021-10-22,5973
2021-10-23,6030
2021-10-24,7004
2021-10-25,7618
2021-10-26,7753
2021-10-27,7073
2021-10-28,6471
2021-10-29,5840
2021-10-30,5537
2021-10-31,6031
2021-11-01,7160
2021-11-02,7451
2021-11-03,6621
2021-11-04,6032
2021-11-05,5531
2021-11-06,6060
2021-11-07,7235
2021-11-08,7391
2021-11-09,7927
2021-11-10,7221
2021-11-11,7319
2021-11-12,6643
2021-11-13,7057
2021-11-14,8198
2021-11-15,9501
2021-11-16,8737
2021-11-17,8517
2021-11-18,8199
2021-11-19,7882
2021-11-20,8192
2021-11-21,8461
2021-11-22,10152
2021-11-23,9348
2021-11-24,9377
2021-11-25,9020
2021-11-26,9149
2021-11-27,9067
2021-11-28,9621
2021-11-29,9669
2021-11-30,9315
2021-12-01,8731
2021-12-02,8151
2021-12-03,7846
2021-12-04,7936
2021-12-05,8666
2021-12-06,9623
2021-12-07,8837
2021-12-08,9254
2021-12-09,8347
2021-12-10,6876
2021-12-11,7563
2021-12-12,6868
2021-12-13,7828
2021-12-14,7489
2021-12-15,6797
2021-12-16,6497
2021-12-17,6308
2021-12-18,7304
2021-12-19,6890
2021-12-20,6872
2021-12-21,6972
2021-12-22,7014
2021-12-23,5983
2021-12-24,4924
2021-12-25,4674
2021-12-26,5625
2021-12-27,6336
2021-12-28,6443
2021-12-29,6135
2021-12-30,5865
2021-12-31,4503
2022-01-01,4978
2022-01-02,5766
2022-01-03,6278
2022-01-04,6460
2022-01-05,6264
2022-01-06,6074
2022-01-07,5554
2022-01-08,5388
2022-01-09,5806
2022-01-10,6181
2022-01-11,6052
2022-01-12,6150
2022-01-13,5883
2022-01-14,5068
2022-01-15,5105
2022-01-16,5450
2022-01-17,6515
2022-01-18,6420
2022-01-19,6185
2022-01-20,5883
2022-01-21,5345
2022-01-22,5353
2022-01-23,5751
2022-01-24,6383
2022-01-25,6186
2022-01-26,6122
2022-01-27,6147
2022-01-28,5580
2022-01-29,5443
2022-01-30,5527
2022-01-31,6509
2022-02-01,6319
2022-02-02,6144
2022-02-03,6067
2022-02-04,5481
2022-02-05,5219
2022-02-06,5785
2022-02-07,6283
2022-02-08,6203
2022-02-09,5658
2022-02-10,5960
2022-02-11,5207
2022-02-12,4931
2022-02-13,5548
2022-02-14,6577
2022-02-15,6167
2022-02-16,6431
2022-02-17,6082
2022-02-18,5461
2022-02-19,5276
2022-02-20,5520
2022-02-21,6618
2022-02-22,6345
2022-02-23,6571
2022-02-24,6475
2022-02-25,6360
2022-02-26,6146
2022-02-27,7206
2022-02-28,8543
2022-03-01,7182
2022-03-02,7049
2022-03-03,6408
2022-03-04,6084
2022-03-05,5755
2022-03-06,6291
2022-03-07,6706
2022-03-08,6320
2022-03-09,6290
2022-03-10,6227
2022-03-11,5549
2022-03-12,5225
2022-03-13,5681
2022-03-14,6075
2022-03-15,6310
2022-03-16,5969
2022-03-17,5818
2022-03-18,5033
2022-03-19,5013
2022-03-20,5780
2022-03-21,6350
2022-03-22,6210
2022-03-23,6152
2022-03-24,5807
2022-03-25,5101
2022-03-26,4885
2022-03-27,5359
2022-03-28,6219
2022-03-29,6069
2022-03-30,5976
2022-03-31,6127
2022-04-01,5125
2022-04-02,5046
2022-04-03,5865
2022-04-04,6607
2022-04-05,6371
2022-04-06,6368
2022-04-07,6176
2022-04-08,5503
2022-04-09,5172
2022-04-10,6063
2022-04-11,6709
2022-04-12,6756
2022-04-13,6240
2022-04-14,5905
2022-04-15,5807
2022-04-16,5471
2022-04-17,6169
2022-04-18,7626
2022-04-19,7893
2022-04-20,7673
2022-04-21,7542
2022-04-22,8119
2022-04-23,7559
2022-04-24,7490
2022-04-25,7267
2022-04-26,6991
2022-04-27,6973
2022-04-28,6551
2022-04-29,5299
2022-04-30,4881
2022-05-01,5502
2022-05-02,6385
2022-05-03,6484
2022-05-04,6377
2022-05-05,5919
2022-05-06,5391
2022-05-07,5026
2022-05-08,5707
2022-05-09,6187
2022-05-10,6084
2022-05-11,5720
2022-05-12,5636
2022-05-13,4953
2022-05-14,4814
2022-05-15,5500
2022-05-16,6432
2022-05-17,6091
2022-05-18,5965
2022-05-19,5805
2022-05-20,5145
2022-05-21,4969
2022-05-22,5516
2022-05-23,5997
2022-05-24,5853
2022-05-25,5749
2022-05-26,5571
2022-05-27,5128
2022-05-28,4835
2022-05-29,4999
2022-05-30,5973
2022-05-31,5627
2022-06-01,5669
2022-06-02,5191
2022-06-03,4793
2022-06-04,4617
2022-06-05,5099
2022-06-06,5825
2022-06-07,5838
2022-06-08,5829
2022-06-09,5595
2022-06-10,4915
2022-06-11,4677
2022-06-12,5155
2022-06-13,5618
2022-06-14,5415
2022-06-15,5397
2022-06-16,5147
2022-06-17,4669
2022-06-18,4641
2022-06-19,4842
2022-06-20,5808
2022-06-21,5791
2022-06-22,5661
2022-06-23,5176
2022-06-24,4769
2022-06-25,4639
2022-06-26,4935
2022-06-27,5649
2022-06-28,5194
2022-06-29,5068
2022-06-30,4905
2022-07-01,4425
2022-07-02,4307
2022-07-03,4526
2022-07-04,5353
2022-07-05,5452
2022-07-06,5256
2022-07-07,5237
2022-07-08,4605
2022-07-09,4321
2022-07-10,4710
2022-07-11,5551
2022-07-12,5439
2022-07-13,5318
2022-07-14,5127
2022-07-15,4884
2022-07-16,4468
2022-07-17,4754
2022-07-18,5447
2022-07-19,5415
2022-07-20,5367
2022-07-21,5143
2022-07-22,4883
2022-07-23,4487
2022-07-24,4905
2022-07-25,5839
2022-07-26,5215
2022-07-27,5344
2022-07-28,5241
2022-07-29,4675
2022-07-30,4286
2022-07-31,4730
2022-08-01,5491
2022-08-02,4861
2022-08-03,5001
2022-08-04,4900
2022-08-05,4585
2022-08-06,4416
2022-08-07,4781
2022-08-08,5288
2022-08-09,5135
2022-08-10,4850
2022-08-11,4934
2022-08-12,4340
2022-08-13,4064
2022-08-14,4393
2022-08-15,5182
2022-08-16,5154
2022-08-17,4988
2022-08-18,4829
2022-08-19,4454
2022-08-20,4410
2022-08-21,4769
2022-08-22,5739
2022-08-23,5572
2022-08-24,5495
2022-08-25,5752
2022-08-26,5144
2022-08-27,4686
2022-08-28,5145
2022-08-29,5769
2022-08-30,5670
2022-08-31,5491
2022-09-01,5294
2022-09-02,4717
2022-09-03,4577
2022-09-04,5176
2022-09-05,6066
2022-09-06,5980
2022-09-07,5664
2022-09-08,5382
2022-09-09,5032
2022-09-10,4872
2022-09-11,5430
2022-09-12,6224
2022-09-13,5794
2022-09-14,6072
2022-09-15,5770
2022-09-16,5287
2022-09-17,4915
2022-09-18,5712
2022-09-19,6293
2022-09-20,6092
2022-09-21,5892
2022-09-22,5936
2022-09-23,5132
2022-09-24,5018
2022-09-25,5722
2022-09-26,6563
2022-09-27,6379
2022-09-28,6387
2022-09-29,5744
2022-09-30,5083
2022-10-01,4641
2022-10-02,5392
2022-10-03,6174
2022-10-04,5937
2022-10-05,6008
2022-10-06,5708
2022-10-07,5072
2022-10-08,4756
2022-10-09,5601
2022-10-10,6421
2022-10-11,6268
2022-10-12,6132
2022-10-13,5587
2022-10-14,4996
2022-10-15,4686
2022-10-16,5445
2022-10-17,6311
2022-10-18,6213
2022-10-19,5968
2022-10-20,5447
2022-10-21,5086
2022-10-22,4774
2022-10-23,5522
2022-10-24,6217
2022-10-25,6234
2022-10-26,6066
2022-10-27,5489
2022-10-28,4838
2022-10-29,4382
2022-10-30,5003
2022-10-31,5495
2022-11-01,5710
2022-11-02,5807
2022-11-03,5514
2022-11-04,5287
2022-11-05,4997
2022-11-06,5848
2022-11-07,6181
2022-11-08,5471
2022-11-09,5574
2022-11-10,5279
2022-11-11,5172
2022-11-12,4720
2022-11-13,5199
2022-11-14,5877
2022-11-15,5660
2022-11-16,5650
2022-11-17,5409
2022-11-18,4754
2022-11-19,4947
2022-11-20,5591
2022-11-21,5971
2022-11-22,5305
2022-11-23,5183
2022-11-24,4643
2022-11-25,4502
2022-11-26,4633
2022-11-27,5394
2022-11-28,5835
2022-11-29,5884
2022-11-30,5772
2022-12-01,5562
2022-12-02,4952
2022-12-03,4875
2022-12-04,5348
2022-12-05,5818
2022-12-06,5686
2022-12-07,5425
2022-12-08,5387
2022-12-09,4815
2022-12-10,4853
2022-12-11,5580
2022-12-12,5976
2022-12-13,5879
2022-12-14,5302
2022-12-15,5003
2022-12-16,4978
2022-12-17,4598
2022-12-18,4435
2022-12-19,5529
2022-12-20,5218
2022-12-21,4847
2022-12-22,4370
2022-12-23,4229
2022-12-24,3812
2022-12-25,4105
2022-12-26,4873
2022-12-27,5208
2022-12-28,5040
2022-12-29,4684
2022-12-30,4547
2022-12-31,3555
2023-01-01,4087
2023-01-02,6095
2023-01-03,5538
2023-01-04,5417
2023-01-05,5353
